-0.5113087,Left,OnlyAdd
0.1967641,Left,OnlyAdd
0.2023411,Right,OnlyAdd
-0.01744307,Right,OnlyAdd
-0.100113,Left,OnlyAdd
-0.1524013,Right,OnlyAdd
0.02192874,Right,OnlyAdd
-0.1342736,Right,OnlyAdd
-0.3475973,Right,OnlyAdd
0.157099,Left,OnlyAdd
-0.1457879,Left,OnlyAdd
-0.1610232,Left,OnlyAdd
-0.07460714,Left,OnlyAdd
0.01045149,Right,OnlyAdd
-0.03466903,Right,OnlyAdd
0.03427184,Left,OnlyAdd
-0.2829928,Right,OnlyAdd
-0.2252451,Right,OnlyAdd
0.1994933,Left,OnlyAdd
-0.2149624,Right,OnlyAdd
0.2406964,Left,OnlyAdd
-0.3134263,Right,OnlyAdd
-0.4927554,Right,OnlyAdd
0.2300735,Left,OnlyAdd
-0.01556895,Left,OnlyAdd
0.03331872,Left,OnlyAdd
-0.1696861,Right,OnlyAdd
-0.3385162,Right,OnlyAdd
-0.3878856,Right,OnlyAdd
-0.004256821,Left,OnlyAdd
-0.1898303,Right,OnlyAdd
-0.1045208,Right,OnlyAdd
-0.09165151,Left,OnlyAdd
0.2177778,Left,OnlyAdd
-0.2293976,Right,OnlyAdd
-0.09849116,Left,OnlyAdd
-0.1091125,Right,OnlyAdd
0.1191635,Left,OnlyAdd
-0.6813282,Right,OnlyAdd
0.04809034,Left,OnlyAdd
-0.006547294,Left,OnlyAdd
-0.2040469,Right,OnlyAdd
0.2111732,Left,OnlyAdd
-0.6549271,Right,OnlyAdd
-0.1983483,Right,OnlyAdd
0.1187014,Left,OnlyAdd
-0.1707629,Left,OnlyAdd
-0.07951345,Right,OnlyAdd
0.05051084,Left,OnlyAdd
0.05773195,Left,OnlyAdd
