0.06202609,Left,OnlyAdd
0.1697113,Left,OnlyAdd
-0.2091644,Right,OnlyAdd
-0.1148792,Right,OnlyAdd
0.03895183,Left,OnlyAdd
-0.07082837,Right,OnlyAdd
-0.2995198,Right,OnlyAdd
-0.1796584,Right,OnlyAdd
-0.1706149,Right,OnlyAdd
0.3107693,Left,OnlyAdd
0.4295348,Left,OnlyAdd
0.2006072,Left,OnlyAdd
0.08681037,Left,OnlyAdd
-0.1375856,Right,OnlyAdd
-0.005458542,Right,OnlyAdd
0.328178,Left,OnlyAdd
-0.05428085,Right,OnlyAdd
0.07303954,Right,OnlyAdd
0.114895,Left,OnlyAdd
0.01724288,Right,OnlyAdd
0.2372368,Left,OnlyAdd
0.07069764,Right,OnlyAdd
0.2491004,Right,OnlyAdd
0.3176265,Left,OnlyAdd
0.4762036,Left,OnlyAdd
0.4694625,Left,OnlyAdd
-0.05857269,Right,OnlyAdd
0.4350175,Right,OnlyAdd
0.1781338,Right,OnlyAdd
0.5421745,Left,OnlyAdd
0.5362132,Right,OnlyAdd
0.2625222,Right,OnlyAdd
0.3485003,Left,OnlyAdd
0.2205772,Left,OnlyAdd
-0.1083773,Right,OnlyAdd
0.4879099,Left,OnlyAdd
0.4548274,Right,OnlyAdd
0.4700597,Left,OnlyAdd
0.372274,Right,OnlyAdd
0.4731001,Left,OnlyAdd
0.3259058,Left,OnlyAdd
0.1794198,Right,OnlyAdd
0.4040941,Left,OnlyAdd
-0.0964605,Right,OnlyAdd
0.48084,Right,OnlyAdd
0.5691025,Left,OnlyAdd
0.4396899,Left,OnlyAdd
0.2483879,Right,OnlyAdd
0.7437588,Left,OnlyAdd
0.3561155,Left,OnlyAdd
