-2.242105,Left,OnlyAdd
-2.046673,Left,OnlyAdd
0.187926,Right,OnlyAdd
0.1883766,Right,OnlyAdd
0.3731506,Left,OnlyAdd
-0.2721574,Right,OnlyAdd
-0.08865318,Right,OnlyAdd
0.01449697,Right,OnlyAdd
0.132581,Right,OnlyAdd
-0.1901632,Left,OnlyAdd
0.008979814,Left,OnlyAdd
-0.05347583,Left,OnlyAdd
0.3693794,Left,OnlyAdd
-0.1215538,Right,OnlyAdd
-0.1627069,Right,OnlyAdd
-0.2430617,Left,OnlyAdd
-0.3401856,Right,OnlyAdd
-0.5203359,Right,OnlyAdd
0.07710588,Left,OnlyAdd
-0.2855148,Right,OnlyAdd
0.5910514,Left,OnlyAdd
0.1394098,Right,OnlyAdd
-0.1969349,Right,OnlyAdd
0.3060393,Left,OnlyAdd
-0.2195024,Left,OnlyAdd
-0.1465276,Left,OnlyAdd
-0.06201393,Right,OnlyAdd
-0.01929425,Right,OnlyAdd
-0.3086291,Right,OnlyAdd
0.5149671,Left,OnlyAdd
-0.2788556,Right,OnlyAdd
-0.1584368,Right,OnlyAdd
0.2832077,Left,OnlyAdd
0.1817213,Left,OnlyAdd
-0.03732148,Right,OnlyAdd
-0.05970125,Left,OnlyAdd
0.01786864,Right,OnlyAdd
-0.170693,Left,OnlyAdd
-0.07963563,Right,OnlyAdd
-0.03093679,Left,OnlyAdd
0.01476174,Left,OnlyAdd
-0.1138259,Right,OnlyAdd
-0.07114881,Left,OnlyAdd
-0.2212494,Right,OnlyAdd
-0.05311263,Right,OnlyAdd
0.0123363,Left,OnlyAdd
0.2005509,Left,OnlyAdd
-0.04646134,Right,OnlyAdd
0.02958663,Left,OnlyAdd
0.1170447,Left,OnlyAdd
