-0.09884963,Left,OnlyAdd
-0.01084717,Left,OnlyAdd
-0.3981246,Right,OnlyAdd
0.1454948,Right,OnlyAdd
-0.07070758,Left,OnlyAdd
0.1057442,Right,OnlyAdd
0.06927122,Right,OnlyAdd
0.005730336,Right,OnlyAdd
-0.1166182,Right,OnlyAdd
0.07351209,Left,OnlyAdd
0.256709,Left,OnlyAdd
0.1146294,Left,OnlyAdd
0.07949529,Left,OnlyAdd
0.05546008,Right,OnlyAdd
0.2991989,Right,OnlyAdd
0.05636598,Left,OnlyAdd
0.1085181,Right,OnlyAdd
0.04211851,Right,OnlyAdd
0.3867231,Left,OnlyAdd
-0.1457644,Right,OnlyAdd
-0.07027907,Left,OnlyAdd
0.119158,Right,OnlyAdd
0.08839519,Right,OnlyAdd
0.07923871,Left,OnlyAdd
0.07268453,Left,OnlyAdd
-0.2891324,Left,OnlyAdd
0.1474095,Right,OnlyAdd
-0.2089486,Right,OnlyAdd
-0.1360153,Right,OnlyAdd
0.3569443,Left,OnlyAdd
0.007535425,Right,OnlyAdd
0.02102591,Right,OnlyAdd
0.2941862,Left,OnlyAdd
0.4713208,Left,OnlyAdd
0.3190525,Right,OnlyAdd
0.3977091,Left,OnlyAdd
-0.08441895,Right,OnlyAdd
0.07085029,Left,OnlyAdd
0.02941723,Right,OnlyAdd
-0.002031332,Left,OnlyAdd
-0.05760869,Left,OnlyAdd
0.1700838,Right,OnlyAdd
0.02337964,Left,OnlyAdd
0.2564463,Right,OnlyAdd
0.2119095,Right,OnlyAdd
-0.2697716,Left,OnlyAdd
-0.03574276,Left,OnlyAdd
0.03797599,Right,OnlyAdd
0.2410042,Left,OnlyAdd
-0.3190264,Left,OnlyAdd
