-1.574425,Left,OnlyAdd
-0.1088101,Left,OnlyAdd
0.02130624,Right,OnlyAdd
0.0200213,Right,OnlyAdd
-0.09406333,Left,OnlyAdd
0.1352103,Right,OnlyAdd
0.2747855,Right,OnlyAdd
0.1531663,Right,OnlyAdd
0.3392788,Right,OnlyAdd
-0.1036467,Left,OnlyAdd
0.03046226,Left,OnlyAdd
0.02052319,Left,OnlyAdd
0.1613834,Left,OnlyAdd
0.3028741,Right,OnlyAdd
0.2169804,Right,OnlyAdd
0.1986019,Left,OnlyAdd
0.2344936,Right,OnlyAdd
0.1349423,Right,OnlyAdd
0.06103293,Left,OnlyAdd
-0.1308376,Right,OnlyAdd
0.158658,Left,OnlyAdd
-0.1500477,Right,OnlyAdd
0.04544156,Right,OnlyAdd
-0.09893476,Left,OnlyAdd
0.04131617,Left,OnlyAdd
0.2267858,Left,OnlyAdd
-0.07879812,Right,OnlyAdd
0.05677427,Right,OnlyAdd
-0.01823811,Right,OnlyAdd
0.003773906,Left,OnlyAdd
0.2428425,Right,OnlyAdd
0.3631184,Right,OnlyAdd
0.215025,Left,OnlyAdd
0.1624738,Left,OnlyAdd
0.04081531,Right,OnlyAdd
-0.04798845,Left,OnlyAdd
0.007503015,Right,OnlyAdd
-0.1904501,Left,OnlyAdd
0.3112506,Right,OnlyAdd
0.01987014,Left,OnlyAdd
0.1247133,Left,OnlyAdd
0.1353543,Right,OnlyAdd
0.1930127,Left,OnlyAdd
0.246742,Right,OnlyAdd
0.2467655,Right,OnlyAdd
0.0638987,Left,OnlyAdd
-0.007483343,Left,OnlyAdd
-0.1018329,Right,OnlyAdd
-0.01736555,Left,OnlyAdd
0.06763089,Left,OnlyAdd
