-0.07183105,Left,OnlyAdd
-0.2765085,Left,OnlyAdd
0.5401826,Right,OnlyAdd
0.1349548,Right,OnlyAdd
0.01560766,Left,OnlyAdd
0.4324223,Right,OnlyAdd
0.2597365,Right,OnlyAdd
0.1666519,Right,OnlyAdd
0.207137,Right,OnlyAdd
-0.3935592,Left,OnlyAdd
-0.004241699,Left,OnlyAdd
-0.3145513,Left,OnlyAdd
0.1140655,Left,OnlyAdd
0.3635767,Right,OnlyAdd
0.2114611,Right,OnlyAdd
-0.2645823,Left,OnlyAdd
0.2812698,Right,OnlyAdd
0.444827,Right,OnlyAdd
-0.4612128,Left,OnlyAdd
0.4919135,Right,OnlyAdd
-0.5513054,Left,OnlyAdd
0.9153749,Right,OnlyAdd
0.07625065,Right,OnlyAdd
-0.3482793,Left,OnlyAdd
-0.1068369,Left,OnlyAdd
-0.1291417,Left,OnlyAdd
0.3574807,Right,OnlyAdd
0.004334935,Right,OnlyAdd
0.2465249,Right,OnlyAdd
-0.009339458,Left,OnlyAdd
0.4344918,Right,OnlyAdd
0.3986546,Right,OnlyAdd
-0.226689,Left,OnlyAdd
-0.6563178,Left,OnlyAdd
0.430752,Right,OnlyAdd
-0.4700377,Left,OnlyAdd
0.2547277,Right,OnlyAdd
-0.194609,Left,OnlyAdd
0.2732345,Right,OnlyAdd
-0.2835807,Left,OnlyAdd
-0.270925,Left,OnlyAdd
0.314283,Right,OnlyAdd
-0.479286,Left,OnlyAdd
0.3742515,Right,OnlyAdd
0.2741258,Right,OnlyAdd
-0.2704757,Left,OnlyAdd
-0.2359284,Left,OnlyAdd
0.04124251,Right,OnlyAdd
-0.08211221,Left,OnlyAdd
-0.1906813,Left,OnlyAdd
