-0.9021964,Left,OnlyAdd
-0.4350188,Left,OnlyAdd
-0.1607784,Right,OnlyAdd
0.0172942,Right,OnlyAdd
-0.3899998,Left,OnlyAdd
-0.1484124,Right,OnlyAdd
-0.0370956,Right,OnlyAdd
-0.3417729,Right,OnlyAdd
-0.2082701,Right,OnlyAdd
-0.09779713,Left,OnlyAdd
-0.4818059,Left,OnlyAdd
-0.6341787,Left,OnlyAdd
-0.5582139,Left,OnlyAdd
-0.05204644,Right,OnlyAdd
-0.09187625,Right,OnlyAdd
-0.1131428,Left,OnlyAdd
-0.1562949,Right,OnlyAdd
0.06469284,Right,OnlyAdd
-0.4379338,Left,OnlyAdd
0.1138516,Right,OnlyAdd
-0.7740051,Left,OnlyAdd
0.1853784,Right,OnlyAdd
0.3997594,Right,OnlyAdd
-0.692762,Left,OnlyAdd
-0.4727629,Left,OnlyAdd
-0.5674215,Left,OnlyAdd
0.05855747,Right,OnlyAdd
0.05597286,Right,OnlyAdd
-0.03515821,Right,OnlyAdd
-0.7400168,Left,OnlyAdd
0.2240796,Right,OnlyAdd
0.1831593,Right,OnlyAdd
-0.5582537,Left,OnlyAdd
-0.9462473,Left,OnlyAdd
0.05280712,Right,OnlyAdd
-0.7218968,Left,OnlyAdd
-0.09241726,Right,OnlyAdd
-0.7560944,Left,OnlyAdd
0.1860555,Right,OnlyAdd
-0.7676113,Left,OnlyAdd
-0.8914975,Left,OnlyAdd
-0.3165902,Right,OnlyAdd
-0.9050665,Left,OnlyAdd
-0.3944923,Right,OnlyAdd
-0.1401909,Right,OnlyAdd
-0.128439,Left,OnlyAdd
-0.8879645,Left,OnlyAdd
-0.3488472,Right,OnlyAdd
-0.8631755,Left,OnlyAdd
-0.8603277,Left,OnlyAdd
