-1.700055,Left,OnlyAdd
-1.078135,Left,OnlyAdd
0.01211446,Right,OnlyAdd
-0.06313131,Right,OnlyAdd
-0.4897492,Left,OnlyAdd
-0.659947,Right,OnlyAdd
-0.9238836,Right,OnlyAdd
-0.01643985,Right,OnlyAdd
-0.2626864,Right,OnlyAdd
-0.6487458,Left,OnlyAdd
0.01694309,Left,OnlyAdd
-0.1013674,Left,OnlyAdd
0.007589349,Left,OnlyAdd
-0.1381459,Right,OnlyAdd
0.3121746,Right,OnlyAdd
-0.1801853,Left,OnlyAdd
-0.6458956,Right,OnlyAdd
-1.089302,Right,OnlyAdd
-0.08636089,Left,OnlyAdd
-0.06962041,Right,OnlyAdd
0.077019,Left,OnlyAdd
-0.6007004,Right,OnlyAdd
-0.5489276,Right,OnlyAdd
-0.2995569,Left,OnlyAdd
0.06726413,Left,OnlyAdd
-0.003382193,Left,OnlyAdd
-0.2311168,Right,OnlyAdd
2.631408,Right,OnlyAdd
0.3781258,Right,OnlyAdd
0.02125837,Left,OnlyAdd
-0.1010896,Right,OnlyAdd
0.08377806,Right,OnlyAdd
-0.01392761,Left,OnlyAdd
-0.3236287,Left,OnlyAdd
-0.3031256,Right,OnlyAdd
-0.2878465,Left,OnlyAdd
2.502215,Right,OnlyAdd
-0.3138957,Left,OnlyAdd
0.1139035,Right,OnlyAdd
-0.9031579,Left,OnlyAdd
0.2464566,Left,OnlyAdd
0.2223055,Right,OnlyAdd
-1.246942,Left,OnlyAdd
0.7054263,Right,OnlyAdd
0.0822168,Right,OnlyAdd
-0.5787014,Left,OnlyAdd
-0.3849918,Left,OnlyAdd
0.1881713,Right,OnlyAdd
-0.06258808,Left,OnlyAdd
-0.722509,Left,OnlyAdd
