0.5214726,Left,AdvertisementAndGoal,2.434982,9.103348
-0.03925086,Left,AdvertisementAndGoal,1.61972,3.976425
0.0278852,Right,AdvertisementAndGoal,1.519104,1.932419
0.02654791,Right,AdvertisementAndGoal,1.318024,1.329178
-0.01696237,Left,AdvertisementAndGoal,1.228745,1.731354
0.0007111002,Right,AdvertisementAndGoal,1.418686,1.474426
-0.05395038,Right,AdvertisementAndGoal,1.519302,2.345459
0.08158189,Right,AdvertisementAndGoal,2.557938,2.368103
-0.0677067,Right,AdvertisementAndGoal,1.355576,1.452133
-0.1003075,Left,AdvertisementAndGoal,1.273315,1.653137
-0.143294,Left,AdvertisementAndGoal,1.910172,1.418442
0.02457193,Left,AdvertisementAndGoal,2.122162,1.094666
-0.2158076,Left,AdvertisementAndGoal,2.367981,1.429916
-0.05801396,Right,AdvertisementAndGoal,1.452103,1.217529
-0.01530844,Right,AdvertisementAndGoal,1.921234,0.9942322
-0.05776634,Left,AdvertisementAndGoal,1.887665,1.95462
0.01625936,Right,AdvertisementAndGoal,2.39035,1.552673
-0.03760142,Right,AdvertisementAndGoal,1.530304,1.396179
-0.004939551,Left,AdvertisementAndGoal,1.664459,0.7931824
0.005615925,Right,AdvertisementAndGoal,1.697784,1.988281
-0.1359975,Left,AdvertisementAndGoal,1.921173,0.848877
0.05291672,Right,AdvertisementAndGoal,1.742462,2.289734
-0.03990712,Right,AdvertisementAndGoal,1.697815,0.8475647
0.05907778,Left,AdvertisementAndGoal,1.597321,1.708984
-0.07065537,Left,AdvertisementAndGoal,1.441132,1.474365
-0.005304464,Left,AdvertisementAndGoal,1.266663,1.307373
-0.09362902,Right,AdvertisementAndGoal,1.139374,1.049316
-0.0130963,Right,AdvertisementAndGoal,1.139771,0.9272766
0.08673735,Right,AdvertisementAndGoal,1.273254,0.7562256
-0.03410556,Left,AdvertisementAndGoal,1.005096,0.9613953
0.06727126,Right,AdvertisementAndGoal,0.882782,1.61969
0.1028678,Right,AdvertisementAndGoal,1.318359,1.071777
-0.01703964,Left,AdvertisementAndGoal,0.9050903,1.765137
-0.08057348,Left,AdvertisementAndGoal,0.7980347,1.390076
-0.003785129,Right,AdvertisementAndGoal,1.072296,0.8377075
0.01307166,Left,AdvertisementAndGoal,0.8491211,1.463013
-0.07047541,Right,AdvertisementAndGoal,0.7486267,1.083313
-0.05297752,Left,AdvertisementAndGoal,0.7373047,1.161743
-0.02372359,Right,AdvertisementAndGoal,0.7931213,1.273315
0.0667396,Left,AdvertisementAndGoal,0.9718323,2.245575
-0.05350836,Left,AdvertisementAndGoal,1.106049,1.261963
-0.1938053,Right,AdvertisementAndGoal,0.9160461,0.6141968
-0.004988828,Left,AdvertisementAndGoal,0.7707825,1.575073
-0.0252257,Right,AdvertisementAndGoal,1.262543,1.440826
-0.06548022,Right,AdvertisementAndGoal,0.9494629,1.027771
-0.06033499,Left,AdvertisementAndGoal,0.8712769,1.675476
0.08751917,Left,AdvertisementAndGoal,1.47467,1.41861
0.005252503,Right,AdvertisementAndGoal,1.172974,1.150604
-0.03106376,Left,AdvertisementAndGoal,1.094574,1.061157
0.01723943,Left,AdvertisementAndGoal,0.8377686,1.06131
