0.2151895,Left,AdvertisementAndGoal
0.1069109,Left,AdvertisementAndGoal
-0.1308547,Right,AdvertisementAndGoal
-0.1034203,Right,AdvertisementAndGoal
-0.01484755,Left,AdvertisementAndGoal
-0.04861191,Right,AdvertisementAndGoal
-0.0363812,Right,AdvertisementAndGoal
-0.01382696,Right,AdvertisementAndGoal
-0.0150653,Right,AdvertisementAndGoal
-0.006117672,Left,AdvertisementAndGoal
-0.1620607,Left,AdvertisementAndGoal
0.05455242,Left,AdvertisementAndGoal
-0.04707358,Left,AdvertisementAndGoal
-0.09335205,Right,AdvertisementAndGoal
-0.05373645,Right,AdvertisementAndGoal
-0.03738536,Left,AdvertisementAndGoal
-0.222472,Right,AdvertisementAndGoal
-0.1479746,Right,AdvertisementAndGoal
0.05505401,Left,AdvertisementAndGoal
-0.02384111,Right,AdvertisementAndGoal
-0.0715321,Left,AdvertisementAndGoal
-0.03799592,Right,AdvertisementAndGoal
-0.005471372,Right,AdvertisementAndGoal
0.2367426,Left,AdvertisementAndGoal
0.2117253,Left,AdvertisementAndGoal
-0.02051983,Left,AdvertisementAndGoal
-0.06464611,Right,AdvertisementAndGoal
0.03314248,Right,AdvertisementAndGoal
-0.1011694,Right,AdvertisementAndGoal
-0.05309768,Left,AdvertisementAndGoal
0.0326108,Right,AdvertisementAndGoal
-0.2064211,Right,AdvertisementAndGoal
-0.04836925,Left,AdvertisementAndGoal
-0.1160719,Left,AdvertisementAndGoal
-0.07073543,Right,AdvertisementAndGoal
0.05348137,Left,AdvertisementAndGoal
-0.1403059,Right,AdvertisementAndGoal
0.06019925,Left,AdvertisementAndGoal
-0.1246193,Right,AdvertisementAndGoal
-0.0718432,Left,AdvertisementAndGoal
-0.05958677,Left,AdvertisementAndGoal
-0.2243337,Right,AdvertisementAndGoal
-0.01013637,Left,AdvertisementAndGoal
-0.08583284,Right,AdvertisementAndGoal
-0.2124289,Right,AdvertisementAndGoal
0.07153694,Left,AdvertisementAndGoal
-0.06957766,Left,AdvertisementAndGoal
-0.2139304,Right,AdvertisementAndGoal
-0.005385099,Left,AdvertisementAndGoal
-0.02193153,Left,AdvertisementAndGoal
