-0.002958708,Left,AdvertisementAndGoal
-0.06998564,Left,AdvertisementAndGoal
-0.1870557,Right,AdvertisementAndGoal
-0.1299477,Right,AdvertisementAndGoal
-0.03765364,Left,AdvertisementAndGoal
-0.09399284,Right,AdvertisementAndGoal
-0.2241486,Right,AdvertisementAndGoal
-0.07882911,Right,AdvertisementAndGoal
-0.07805093,Right,AdvertisementAndGoal
0.05068016,Left,AdvertisementAndGoal
0.1590022,Left,AdvertisementAndGoal
-0.01342775,Left,AdvertisementAndGoal
-0.1809177,Left,AdvertisementAndGoal
-0.3119226,Right,AdvertisementAndGoal
-0.2317078,Right,AdvertisementAndGoal
-0.120107,Left,AdvertisementAndGoal
-0.260907,Right,AdvertisementAndGoal
-0.2276657,Right,AdvertisementAndGoal
0.1287446,Left,AdvertisementAndGoal
-0.01510116,Right,AdvertisementAndGoal
0.04008702,Left,AdvertisementAndGoal
-0.1700505,Right,AdvertisementAndGoal
-0.04530121,Right,AdvertisementAndGoal
0.1356755,Left,AdvertisementAndGoal
0.1076372,Left,AdvertisementAndGoal
0.4301594,Left,AdvertisementAndGoal
-0.07305196,Right,AdvertisementAndGoal
-0.09211072,Right,AdvertisementAndGoal
-0.1890886,Right,AdvertisementAndGoal
-0.1744183,Left,AdvertisementAndGoal
-0.09022095,Right,AdvertisementAndGoal
0.03376343,Right,AdvertisementAndGoal
0.03045164,Left,AdvertisementAndGoal
-0.2237574,Left,AdvertisementAndGoal
-0.03711065,Right,AdvertisementAndGoal
-0.1892364,Left,AdvertisementAndGoal
-0.3101357,Right,AdvertisementAndGoal
-0.1551778,Left,AdvertisementAndGoal
-0.4827289,Right,AdvertisementAndGoal
0.07404406,Left,AdvertisementAndGoal
-0.002179466,Left,AdvertisementAndGoal
-0.07608321,Right,AdvertisementAndGoal
0.04586066,Left,AdvertisementAndGoal
0.08891608,Right,AdvertisementAndGoal
-0.1122899,Right,AdvertisementAndGoal
-0.02595113,Left,AdvertisementAndGoal
-0.03523751,Left,AdvertisementAndGoal
-0.03479467,Right,AdvertisementAndGoal
0.1635045,Left,AdvertisementAndGoal
0.002927892,Left,AdvertisementAndGoal
