0.3768143,Left,AdvertisementAndGoal
-0.1000146,Left,AdvertisementAndGoal
-0.1088508,Right,AdvertisementAndGoal
0.08840227,Right,AdvertisementAndGoal
0.001212116,Left,AdvertisementAndGoal
-0.275333,Right,AdvertisementAndGoal
0.02838727,Right,AdvertisementAndGoal
-0.003605826,Right,AdvertisementAndGoal
-0.1134947,Right,AdvertisementAndGoal
0.1279061,Left,AdvertisementAndGoal
0.2237649,Left,AdvertisementAndGoal
0.07625169,Left,AdvertisementAndGoal
-0.07327382,Left,AdvertisementAndGoal
0.01739288,Right,AdvertisementAndGoal
-0.09042741,Right,AdvertisementAndGoal
-0.2027921,Left,AdvertisementAndGoal
-0.0104345,Right,AdvertisementAndGoal
0.03886913,Right,AdvertisementAndGoal
0.3210524,Left,AdvertisementAndGoal
0.08334477,Right,AdvertisementAndGoal
0.08519079,Left,AdvertisementAndGoal
-0.1339954,Right,AdvertisementAndGoal
0.04254818,Right,AdvertisementAndGoal
0.1064758,Left,AdvertisementAndGoal
0.368816,Left,AdvertisementAndGoal
-0.02422362,Left,AdvertisementAndGoal
-0.1237327,Right,AdvertisementAndGoal
0.07956159,Right,AdvertisementAndGoal
0.1298479,Right,AdvertisementAndGoal
0.2483218,Left,AdvertisementAndGoal
0.1234041,Right,AdvertisementAndGoal
-0.1436102,Right,AdvertisementAndGoal
0.06721248,Left,AdvertisementAndGoal
0.384707,Left,AdvertisementAndGoal
-0.1696469,Right,AdvertisementAndGoal
0.1092702,Left,AdvertisementAndGoal
0.2136708,Right,AdvertisementAndGoal
0.06056848,Left,AdvertisementAndGoal
0.2944793,Right,AdvertisementAndGoal
0.1886384,Left,AdvertisementAndGoal
0.3102655,Left,AdvertisementAndGoal
-0.03650086,Right,AdvertisementAndGoal
0.2183971,Left,AdvertisementAndGoal
-0.004249979,Right,AdvertisementAndGoal
0.2594939,Right,AdvertisementAndGoal
0.1584234,Left,AdvertisementAndGoal
0.05408378,Left,AdvertisementAndGoal
0.09426457,Right,AdvertisementAndGoal
0.1300698,Left,AdvertisementAndGoal
0.1457218,Left,AdvertisementAndGoal
