-0.03143415,Left,Everything
0.05476596,Left,Everything
-0.06751209,Right,Everything
-0.02191846,Right,Everything
-0.04465263,Left,Everything
-0.1151877,Right,Everything
-0.1303217,Right,Everything
0.3332449,Right,Everything
-0.8674989,Right,Everything
-0.2382251,Left,Everything
0.5074593,Left,Everything
-0.1459699,Left,Everything
0.7243354,Left,Everything
0.4348125,Right,Everything
-0.160241,Right,Everything
0.04054271,Left,Everything
0.1531549,Right,Everything
-0.1762567,Right,Everything
0.1767571,Left,Everything
-0.1390166,Right,Everything
0.03785938,Left,Everything
-0.1441545,Right,Everything
-0.8812057,Right,Everything
-0.7290028,Left,Everything
-1.071453,Left,Everything
0.01009256,Left,Everything
-0.3102553,Right,Everything
0.122446,Right,Everything
0.1353453,Right,Everything
-0.3742775,Left,Everything
0.00638133,Right,Everything
0.03141184,Right,Everything
-0.5332717,Left,Everything
-0.3118682,Left,Everything
-0.2307021,Right,Everything
0.05872549,Left,Everything
-0.1689317,Right,Everything
-0.1470398,Left,Everything
0.4097665,Right,Everything
0.06152225,Left,Everything
-0.02784411,Left,Everything
0.2865804,Right,Everything
0.1208454,Left,Everything
0.04134002,Right,Everything
-0.1422683,Right,Everything
-0.1162956,Left,Everything
-0.1732097,Left,Everything
-0.07518152,Right,Everything
-0.04624093,Left,Everything
-0.05958452,Left,Everything
0.06658278,Left,Everything
0.05318905,Left,Everything
0.2273018,Left,Everything
